id,acc_valid,time
376,0.44232000008544925,0.005054473876953125
12347,0.09711999996643067,0.004145145416259766
9311,0.09711999998474122,0.0033032894134521484
4992,0.47687999991455077,0.0044612884521484375
7915,0.5151599999755859,0.0037314891815185547
6668,0.09712000001525879,0.0038466453552246094
12836,0.5484399999877929,0.005445718765258789
8232,0.09711999998474122,0.004676103591918945
15360,0.7404400000488282,0.005700349807739258
74,0.09712000000305177,0.005493879318237305
816,0.6160799998901367,0.0039060115814208984
15502,0.6338400000732421,0.003408193588256836
15093,0.47176000009765623,0.0039789676666259766
13286,0.09712000000305177,0.0042231082916259766
818,0.3944399998779297,0.005098581314086914
9585,0.09711999998474122,0.005959272384643555
10270,0.09712000000305177,0.005518198013305664
11680,0.7640800000976563,0.002764463424682617
1037,0.55748,0.0024232864379882812
8127,0.5855999998413086,0.002651691436767578
4891,0.09712000001831055,0.0030193328857421875
14579,0.55748,0.002528667449951172
4565,0.09712000000305177,0.002987384796142578
14672,0.09712000000305177,0.003310680389404297
9585,0.09712000000305177,0.0025022029876708984
25,0.7331999998535156,0.0023491382598876953
15300,0.6338400000732421,0.0026781558990478516
2825,0.6335199997558594,0.0026552677154541016
4177,0.09712000001831055,0.0028429031372070312
2825,0.6335199997558594,0.0027163028717041016
8127,0.5855999998413086,0.002866983413696289
8576,0.5166799999511719,0.0032966136932373047
15614,0.09712000001831055,0.005731344223022461
10120,0.09711999998779296,0.0028297901153564453
2234,0.44995999998779296,0.0027077198028564453
11680,0.7655199998291016,0.0024144649505615234
10284,0.09712000000305177,0.002482891082763672
14672,0.09712000000305177,0.0026483535766601562
11908,0.09712000001525879,0.0026352405548095703
13828,0.7237999997802734,0.0024671554565429688
2490,0.09712000001831055,0.002641916275024414
14030,0.45500000001220703,0.004151344299316406
15260,0.672639999975586,0.009992361068725586
14259,0.5520400000122071,0.004095554351806641
10693,0.4780800000976563,0.0047872066497802734
14715,0.09712,0.005072116851806641
4992,0.5029199999145508,0.0034084320068359375
632,0.09712000000305177,0.0039784908294677734
13164,0.6338400000732421,0.003594636917114258
15211,0.09712000000305177,0.002739429473876953
2572,0.09712,0.0028848648071289062
3071,0.09712000000305177,0.003042936325073242
5220,0.47300000002441406,0.0031821727752685547
14059,0.672639999975586,0.0025093555450439453
10273,0.09712000000305177,0.0023703575134277344
10659,0.09712000001831055,0.0025904178619384766
10693,0.48731999991455077,0.002813100814819336
632,0.09712000000305177,0.0029222965240478516
13164,0.6444,0.003008127212524414
376,0.4399600000854493,0.002765178680419922
1784,0.5249600000854493,0.0026912689208984375
13070,0.09711999998779296,0.002813100814819336
3071,0.09712000000305177,0.002421855926513672
15614,0.09711999998779296,0.0023643970489501953
3071,0.09711999998474122,0.0026903152465820312
8740,0.09711999998474122,0.0025315284729003906
13828,0.7404400000488282,0.0023527145385742188
8740,0.09711999998474122,0.0024776458740234375
10659,0.09711999998779296,0.0024743080139160156
14715,0.09712,0.002652883529663086
4152,0.09712000001831055,0.0023679733276367188
11306,0.09712000000305177,0.0026197433471679688
13164,0.6444,0.0023872852325439453
14059,0.672639999975586,0.002585172653198242
5220,0.47075999993896483,0.0025055408477783203
2839,0.5166799999511719,0.0024971961975097656
8576,0.5484799998657227,0.002333402633666992
376,0.44232000008544925,0.002526521682739258
1325,0.48731999991455077,0.0027403831481933594
10120,0.09711999998779296,0.0023534297943115234
13906,0.4335600000976562,0.0023741722106933594
6777,0.5905599998657227,0.005053281784057617
8127,0.5855999998413086,0.010146856307983398
3071,0.09712000000305177,0.00487065315246582
376,0.4399600000854493,0.006010532379150391
2520,0.09712000000305177,0.005186319351196289
431,0.7545999998779297,0.003894329071044922
12836,0.5484399999877929,0.0030362606048583984
11908,0.09712,0.003003835678100586
3781,0.4531999998657226,0.003322124481201172
7250,0.7655199998291016,0.00262451171875
2572,0.09712000001525879,0.00234222412109375
9465,0.09712000002441407,0.0026853084564208984
14030,0.45500000001220703,0.0024831295013427734
15502,0.6444,0.0029561519622802734
632,0.09711999998474122,0.0028700828552246094
7852,0.5227199999023437,0.002428770065307617
13586,0.5292799998779296,0.0023336410522460938
10284,0.09712000000305177,0.0027494430541992188
14471,0.09712,0.002463817596435547
15211,0.09711999996948242,0.0023603439331054688
11330,0.09712000000305177,0.002727508544921875
25,0.7331999998535156,0.0025093555450439453
10301,0.09712000000305177,0.002357959747314453
8133,0.09712000001525879,0.0023534297943115234
4225,0.4560399998657227,0.0026073455810546875
632,0.09712000000305177,0.002404928207397461
4225,0.4682400000366211,0.002371072769165039
15093,0.4693599999633789,0.0025522708892822266
1291,0.09712000000305177,0.002444028854370117
4891,0.09711999998779296,0.002329111099243164
1325,0.48731999991455077,0.0023577213287353516
108,0.09712,0.002593994140625
5905,0.09712000001525879,0.0023572444915771484
12966,0.5696000000610352,0.00235748291015625
13928,0.6335199997558594,0.0024993419647216797
13286,0.09712000000305177,0.002877473831176758
2384,0.09712000000305177,0.004618167877197266
10273,0.09712000000305177,0.002640247344970703
12347,0.09712000002441407,0.002428293228149414
5039,0.09711999998779296,0.002348184585571289
12308,0.09712,0.0035860538482666016
14059,0.6951600000488282,0.003838062286376953
15614,0.09712000001831055,0.003663301467895508
4891,0.09711999998779296,0.003340005874633789
105,0.09712000000305177,0.0041577816009521484
6548,0.09712000001525879,0.004029989242553711
7250,0.7655199998291016,0.003981828689575195
14059,0.672639999975586,0.005103349685668945
4225,0.4560399998657227,0.0045697689056396484
14645,0.09711999996948242,0.0036780834197998047
8576,0.5484799998657227,0.004208087921142578
8887,0.09711999996643067,0.003165721893310547
14230,0.672639999975586,0.0028319358825683594
11330,0.09711999998474122,0.003027677536010742
7915,0.5151599999755859,0.002385854721069336
14626,0.09711999998779296,0.0023717880249023438
3583,0.5973599998413086,0.0027425289154052734
10944,0.506880000012207,0.0025920867919921875
4225,0.4560399998657227,0.0028121471405029297
13314,0.48104000003662106,0.0027327537536621094
6777,0.5905599998657227,0.0023708343505859375
14692,0.5464399999633789,0.0023584365844726562
8887,0.09712000002441407,0.0026645660400390625
12836,0.5484399999877929,0.0024411678314208984
10693,0.48731999991455077,0.0023479461669921875
14549,0.5202799999023437,0.002348661422729492
10273,0.09711999998474122,0.00255584716796875
5905,0.09712000001525879,0.002330780029296875
10659,0.09712000001831055,0.0023550987243652344
15093,0.47176000009765623,0.002591371536254883
14549,0.4863999999145508,0.0025043487548828125
12308,0.09712000001525879,0.0024809837341308594
816,0.6160799998901367,0.0032219886779785156
15053,0.48144000006103516,0.0033617019653320312
15360,0.7404400000488282,0.0030388832092285156
7915,0.5227199999023437,0.002561330795288086
10944,0.528199999987793,0.0023734569549560547
3020,0.49320000004882814,0.0024247169494628906
10273,0.09712000000305177,0.002665281295776367
1037,0.5727199999389648,0.002931356430053711
8127,0.5855999998413086,0.0035829544067382812
11330,0.09712000000305177,0.004647016525268555
10008,0.09712000000305177,0.0034492015838623047
15300,0.6444,0.003406524658203125
12370,0.09712,0.0034410953521728516
1325,0.48731999991455077,0.0038313865661621094
8576,0.5484799998657227,0.004889726638793945
798,0.7170799999023437,0.004765033721923828
15300,0.6338400000732421,0.0030694007873535156
3020,0.49320000004882814,0.0054607391357421875
4152,0.09711999998779296,0.0031425952911376953
15502,0.6338400000732421,0.003064393997192383
798,0.7404400000488282,0.0025451183319091797
12966,0.576959999987793,0.0023593902587890625
4225,0.4682400000366211,0.0027799606323242188
10693,0.4780800000976563,0.0025572776794433594
2384,0.09711999998474122,0.0028553009033203125
15260,0.672639999975586,0.002745389938354492
7504,0.6143199998901366,0.0024979114532470703
3989,0.4596800000488281,0.0023713111877441406
4492,0.09711999998779296,0.002599477767944336
2234,0.474519999987793,0.002561330795288086
9465,0.09711999996643067,0.0023419857025146484
14059,0.672639999975586,0.002368927001953125
5032,0.48731999991455077,0.002561330795288086
11330,0.09712000000305177,0.002544879913330078
8047,0.5124399998779297,0.002382993698120117
1234,0.09712000001525879,0.002629995346069336
74,0.09712000000305177,0.002476930618286133
4225,0.4682400000366211,0.0024662017822265625
8576,0.5166799999511719,0.002470731735229492
5039,0.09711999998779296,0.002526521682739258
13070,0.09712000001831055,0.0029363632202148438
14645,0.09712000000305177,0.0026519298553466797
15300,0.6444,0.0026395320892333984
4891,0.09711999998779296,0.002404928207397461
11680,0.7640800000976563,0.0023386478424072266
12181,0.09712000001525879,0.0025670528411865234
11680,0.7640800000976563,0.002395153045654297
