id,acc_valid,time
11114,0.6711999999023438,0.02759265899658203
231,0.6522399998535157,0.030624866485595703
9096,0.506439999975586,0.019713640213012695
3056,0.5455999999023438,0.03548073768615723
1373,0.645359999951172,0.028923749923706055
8122,0.09711999997863768,0.040792226791381836
4358,0.7345199999267578,0.06618523597717285
8106,0.6073199999633789,0.05060005187988281
11278,0.6748399997802734,0.0348362922668457
8286,0.6895600001708985,0.02846980094909668
15345,0.6041599999145508,0.017000436782836914
7218,0.7628400000000001,0.01566171646118164
9807,0.7343600000732422,0.021000385284423828
5499,0.09712,0.018746614456176758
442,0.5490400000854492,0.02561020851135254
7671,0.765160000024414,0.016959190368652344
6463,0.7273600000976562,0.01802802085876465
4029,0.7269999998535157,0.016903400421142578
3595,0.765400000024414,0.02010035514831543
1807,0.716600000024414,0.021739482879638672
2281,0.8141600001464844,0.027724027633666992
10143,0.5030000000976562,0.021620750427246094
3699,0.7230799997070312,0.022504091262817383
4504,0.5601199999877929,0.019769906997680664
10019,0.7195599997802735,0.01794910430908203
11984,0.657519999975586,0.016486644744873047
6,0.7618799999267578,0.021381855010986328
13753,0.6498000000488281,0.006910562515258789
689,0.8280000001464843,0.02149057388305664
12019,0.7221600001708984,0.015595436096191406
9861,0.7701199999023437,0.015609025955200195
14000,0.7305199997070312,0.021781206130981445
6710,0.5595599998779297,0.02761220932006836
8279,0.7563200000488282,0.021900653839111328
15129,0.777839999975586,0.018061161041259766
12210,0.5014800000976563,0.027100086212158203
4389,0.7576399998779297,0.02138042449951172
7035,0.6160799998901367,0.02387094497680664
12875,0.7086399998291015,0.02501368522644043
6760,0.6225599999145508,0.027471542358398438
9,0.7391600001953126,0.02140212059020996
7905,0.7114400001708984,0.021001338958740234
3983,0.7784000000732422,0.035756587982177734
7668,0.5335999998535157,0.05865979194641113
9888,0.6288000000732422,0.025603771209716797
10316,0.6543599998535156,0.028725862503051758
2582,0.4818800000732422,0.025365352630615234
4077,0.7225600001953125,0.02590489387512207
4682,0.7825599997314453,0.02850651741027832
10018,0.6704399997558593,0.015756607055664062
5397,0.769039999975586,0.016021251678466797
8484,0.7272799998046875,0.016404151916503906
12694,0.7296800001708985,0.016809940338134766
8221,0.7658000000732421,0.02977752685546875
4327,0.7805199999511718,0.02820897102355957
8061,0.6920000000976563,0.026459455490112305
13932,0.7355599999755859,0.021755695343017578
8123,0.8133999997070311,0.026978015899658203
12225,0.7105200000244141,0.023768186569213867
15609,0.7709199999023437,0.022426128387451172
4195,0.7189200000488282,0.01842498779296875
9972,0.8272400001464844,0.015384435653686523
10744,0.7192399999267578,0.019552946090698242
5861,0.7282800001708984,0.02269458770751953
15193,0.7383200001220703,0.017861366271972656
1387,0.8261199997558593,0.02437758445739746
1308,0.5361599999755859,0.03761124610900879
7882,0.5143199998657226,0.03745532035827637
8030,0.7015199998535157,0.02303004264831543
5539,0.8329999997070313,0.021014928817749023
1146,0.7404400000488282,0.023975849151611328
5586,0.7741199999023438,0.0214383602142334
6590,0.8186399998046875,0.021982192993164062
12512,0.7305199997070312,0.01970958709716797
2135,0.7164399999267579,0.01968216896057129
3482,0.5385199999023438,0.02206277847290039
15546,0.6697199997558593,0.015863895416259766
10263,0.7312799998291015,0.014801740646362305
1074,0.7756799998535157,0.02357316017150879
14237,0.5866799999633789,0.020400524139404297
8836,0.7712400001220704,0.015178203582763672
15248,0.7190399998291015,0.038164615631103516
2428,0.8042400000000001,0.031830549240112305
