id,acc_valid,time
12657,0.6914000001953124,0.004132270812988281
9399,0.7655199998291016,0.004122018814086914
9774,0.739560000024414,0.003581523895263672
11390,0.7237999997802734,0.0035665035247802734
9531,0.09711999998779296,0.0035910606384277344
4647,0.5595599998779297,0.004068851470947266
9217,0.7305199997070312,0.0037479400634765625
3245,0.49231999985351566,0.004933357238769531
6336,0.7545999998779297,0.003417491912841797
863,0.6951600000488282,0.004155158996582031
9399,0.7655199998291016,0.004944801330566406
5901,0.6892399998779297,0.002851247787475586
13608,0.7124399998535157,0.003299713134765625
15616,0.6881199997558594,0.003432750701904297
8316,0.7391600001953126,0.004186391830444336
3044,0.4839200000732422,0.003876209259033203
9399,0.7655199998291016,0.003557443618774414
3245,0.49231999985351566,0.0035736560821533203
8100,0.6920000000976563,0.00419926643371582
4877,0.8144399998535157,0.0034716129302978516
2937,0.7655199998291016,0.0029332637786865234
15246,0.7912399999511719,0.002777099609375
4955,0.5455999999023438,0.0029451847076416016
6960,0.7545999998779297,0.0025787353515625
7235,0.7437999998046876,0.0033414363861083984
8316,0.7383200001220703,0.0044708251953125
7204,0.7320799999267578,0.003439664840698242
6083,0.557359999987793,0.0032901763916015625
5670,0.7646399998291016,0.003922700881958008
13203,0.7493200001708985,0.003725290298461914
5767,0.7320799999267578,0.005532741546630859
2136,0.8319999997802735,0.005517721176147461
4189,0.5534400000122071,0.005275726318359375
8421,0.09711999998779296,0.01831793785095215
8172,0.7779200000244141,0.0029935836791992188
10790,0.8144399998535157,0.002796173095703125
4342,0.8007599998046875,0.0030205249786376953
1358,0.5455999999023438,0.0027687549591064453
9878,0.7545200000488282,0.002457141876220703
9531,0.09712000001831055,0.002330303192138672
4778,0.6886799999023439,0.002499103546142578
3043,0.7404400000488282,0.004068613052368164
8960,0.765160000024414,0.0044612884521484375
8948,0.7305199997070312,0.003370523452758789
173,0.5855999998413086,0.0031538009643554688
152,0.7676400000488282,0.004339694976806641
173,0.5905599998657227,0.0036308765411376953
1257,0.7211599998291015,0.00686335563659668
13324,0.09712,0.005171775817871094
14988,0.6193599998413086,0.004225015640258789
15557,0.6775999997802734,0.005141258239746094
2653,0.6951199999267579,0.0025663375854492188
4097,0.7233199998291017,0.003109455108642578
2176,0.5534400000122071,0.0028433799743652344
8873,0.7170799999023437,0.004209995269775391
12657,0.7055999997070314,0.003142118453979492
1970,0.7356799998291015,0.0028176307678222656
375,0.774920000024414,0.0025298595428466797
9134,0.558080000012207,0.002908468246459961
1453,0.7951199998535157,0.003914594650268555
5908,0.7490800000244141,0.0034689903259277344
9722,0.8326400000976563,0.002446413040161133
13608,0.7124399998535157,0.0023305416107177734
14988,0.6157200000122071,0.0026938915252685547
3044,0.4839200000732422,0.0024530887603759766
8316,0.7383200001220703,0.002335786819458008
12621,0.48879999989013667,0.0023865699768066406
8421,0.09711999998779296,0.0026705265045166016
5901,0.6892399998779297,0.0027015209197998047
9905,0.7708399997070312,0.0037071704864501953
6095,0.7227599997070313,0.0026285648345947266
375,0.7782400000732421,0.002389669418334961
8316,0.7383200001220703,0.002374410629272461
12363,0.7132800000488281,0.0026543140411376953
3043,0.7404400000488282,0.002367734909057617
4066,0.7233199998291017,0.003200531005859375
4647,0.5595599998779297,0.002839803695678711
5901,0.6892399998779297,0.00237274169921875
1970,0.7356799998291015,0.0023717880249023438
1257,0.7211599998291015,0.0026226043701171875
4618,0.7380000000488282,0.002946138381958008
3953,0.7136799997802734,0.0062978267669677734
6083,0.557359999987793,0.005028724670410156
4342,0.8007599998046875,0.011757850646972656
13760,0.7237999997802734,0.006197214126586914
6731,0.7163200000976562,0.004454374313354492
7204,0.7320799999267578,0.004743337631225586
10284,0.09711999998474122,0.00677037239074707
934,0.4839200000732422,0.0062007904052734375
6960,0.7655199998291016,0.002828836441040039
4955,0.5455999999023438,0.0051288604736328125
8316,0.7391600001953126,0.0038299560546875
5670,0.7646399998291016,0.003816366195678711
934,0.4839200000732422,0.0034987926483154297
8048,0.7326000000732422,0.003982067108154297
7235,0.7650399998535157,0.0032312870025634766
8152,0.718559999975586,0.01724100112915039
12049,0.7196799998535157,0.003658771514892578
1146,0.7170799999023437,0.0032019615173339844
8048,0.7328800000976563,0.004332065582275391
2047,0.7655199998291016,0.00394892692565918
1722,0.5166799999511719,0.003281831741333008
10284,0.09711999998474122,0.0032193660736083984
2279,0.7331999998535156,0.0032129287719726562
7424,0.5727199999389648,0.0046694278717041016
8316,0.7391600001953126,0.003941059112548828
7220,0.7404400000488282,0.0033392906188964844
4647,0.5595599998779297,0.0031235218048095703
12621,0.48731999991455077,0.004029273986816406
1257,0.7210400000488281,0.0037474632263183594
8316,0.7383200001220703,0.0033409595489501953
12657,0.6914000001953124,0.003225088119506836
4066,0.7305199997070312,0.0031003952026367188
8048,0.7326000000732422,0.004209995269775391
1496,0.7210400000488281,0.0035822391510009766
14410,0.7660799999023438,0.0036156177520751953
12180,0.7474,0.0031626224517822266
4342,0.8007599998046875,0.0035719871520996094
8948,0.7161600001464844,0.0039021968841552734
1358,0.5455999999023438,0.003411531448364258
4778,0.6886799999023439,0.003346681594848633
11390,0.7237999997802734,0.00382232666015625
375,0.774920000024414,0.0051343441009521484
2384,0.09712000000305177,0.0039479732513427734
998,0.7520799999511719,0.003667116165161133
2136,0.8279199997314453,0.003858804702758789
8948,0.7161600001464844,0.003778696060180664
3953,0.7276799997558594,0.004446744918823242
9088,0.7172000000732421,0.005439281463623047
13835,0.7782400000732421,0.006314992904663086
9823,0.5362400000610351,0.004719257354736328
152,0.7825599997314453,0.00435948371887207
4778,0.6997999999023438,0.00388336181640625
13608,0.7124399998535157,0.0041539669036865234
8100,0.6969600000488282,0.004168033599853516
4877,0.7999199998291016,0.0043256282806396484
375,0.7782400000732421,0.0034911632537841797
9217,0.7305199997070312,0.003931999206542969
14117,0.7354400000976562,0.003827333450317383
4097,0.7305199997070312,0.003780364990234375
14117,0.7354400000976562,0.005154609680175781
13203,0.7493200001708985,0.0036525726318359375
9905,0.7708399997070312,0.003934621810913086
13608,0.7210400000488281,0.0035181045532226562
4778,0.6886799999023439,0.003212451934814453
4066,0.7233199998291017,0.003122091293334961
9088,0.7208799997314453,0.0039615631103515625
4859,0.7069199999511718,0.0036897659301757812
4877,0.8144399998535157,0.0034465789794921875
3224,0.534520000012207,0.003208160400390625
12828,0.595039999987793,0.0031511783599853516
7187,0.7380000000488282,0.004209995269775391
6953,0.7655199998291016,0.004034519195556641
152,0.7825599997314453,0.0048334598541259766
9088,0.7208799997314453,0.005086183547973633
1310,0.7319600000732421,0.004694223403930664
2384,0.09711999998474122,0.011763572692871094
15616,0.6761999998291016,0.0045664310455322266
12458,0.7829999999267578,0.004292964935302734
8960,0.765160000024414,0.0034182071685791016
13252,0.6633599999511719,0.004319906234741211
1146,0.7404400000488282,0.00494837760925293
3224,0.534400000036621,0.005074262619018555
9722,0.8326400000976563,0.003936290740966797
7424,0.55748,0.0033457279205322266
1310,0.7319600000732421,0.004293918609619141
3043,0.7170799999023437,0.004463672637939453
2937,0.7545999998779297,0.0039288997650146484
867,0.09712000000305177,0.004149913787841797
15060,0.5550399999389648,0.005296230316162109
867,0.09712000000305177,0.00506138801574707
3953,0.7136799997802734,0.004759311676025391
12286,0.7380000000488282,0.006096601486206055
13760,0.7404400000488282,0.004818439483642578
998,0.7520799999511719,0.003979682922363281
5670,0.7646399998291016,0.00475311279296875
8172,0.7783200000732422,0.0047266483306884766
9531,0.09711999998779296,0.0038330554962158203
8172,0.7783200000732422,0.003395557403564453
7235,0.7650399998535157,0.005993843078613281
5670,0.7781999998779296,0.004347801208496094
1651,0.09711999998474122,0.0035495758056640625
12286,0.7380000000488282,0.003632783889770508
2279,0.7331999998535156,0.004362583160400391
4778,0.6886799999023439,0.0038025379180908203
4877,0.7999199998291016,0.004261493682861328
4189,0.5534400000122071,0.0037834644317626953
9399,0.7545999998779297,0.0043048858642578125
12544,0.7640800000976563,0.0038416385650634766
6731,0.7163200000976562,0.003571033477783203
12544,0.7640800000976563,0.0033576488494873047
1257,0.7210400000488281,0.0037784576416015625
10702,0.6143199998901366,0.004365682601928711
9088,0.7208799997314453,0.0038907527923583984
8316,0.7391600001953126,0.003651857376098633
9722,0.8326400000976563,0.003795623779296875
2136,0.8319999997802735,0.004192352294921875
12544,0.7655199998291016,0.003583669662475586
4097,0.7233199998291017,0.003478527069091797
1496,0.7211599998291015,0.0033767223358154297
