id,acc_valid,time
8166,0.8277199999267579,0.0037305355072021484
5336,0.8170399997558594,0.0044481754302978516
10437,0.534400000036621,0.0034029483795166016
8867,0.7722000001464844,0.003427743911743164
3207,0.5142800000244141,0.003793954849243164
7045,0.7782400000732421,0.004537820816040039
7028,0.29131999997558594,0.005680084228515625
14707,0.6002799999755859,0.004431724548339844
1802,0.5070400000610351,0.004073619842529297
10123,0.8130800001708984,0.003883838653564453
6683,0.6681599998291016,0.0029668807983398438
7828,0.620680000036621,0.0035386085510253906
15097,0.6408000001708984,0.0035238265991210938
8550,0.8258400000976563,0.0039033889770507812
11351,0.8280399997314453,0.0032563209533691406
14498,0.5939999999511718,0.004436969757080078
14133,0.7370800000732421,0.003885984420776367
11724,0.6763599999023439,0.0039637088775634766
7443,0.6815599997802734,0.005811452865600586
14121,0.6503199998779298,0.0055882930755615234
475,0.583759999987793,0.004807472229003906
14374,0.8157999997070313,0.0031576156616210938
10175,0.8094000001220704,0.002783536911010742
2694,0.7733599999755859,0.004096031188964844
14498,0.5939999999511718,0.003202676773071289
1835,0.3355599999511719,0.0025119781494140625
9578,0.5194800000366211,0.0027358531951904297
11558,0.8168400000488282,0.0024271011352539062
206,0.7999199998291016,0.0032684803009033203
11558,0.8168400000488282,0.002797365188598633
14121,0.6386399999267578,0.0025701522827148438
7155,0.4527999999389648,0.0023980140686035156
7373,0.7999199998291016,0.002561807632446289
9127,0.6778800000244141,0.0025527477264404297
5714,0.6234800000488281,0.002591848373413086
11724,0.6709999998779297,0.0030984878540039062
5228,0.5362400000610351,0.0029501914978027344
2694,0.7745999997070312,0.0024983882904052734
243,0.7329599997558595,0.002566099166870117
1183,0.6450800000488282,0.002377748489379883
13770,0.7999199998291016,0.002335786819458008
7397,0.2820799999572754,0.0035402774810791016
8986,0.6551999997314454,0.0030541419982910156
1586,0.3086000000366211,0.003511190414428711
6201,0.29299999993896486,0.003724336624145508
5044,0.642239999963379,0.0032405853271484375
8867,0.7750800001708984,0.0037343502044677734
12188,0.534400000036621,0.004008054733276367
14075,0.6346799998657227,0.0034940242767333984
14010,0.7722000000244141,0.004115104675292969
5687,0.7782400000732421,0.005468130111694336
1329,0.5887199999511719,0.00489044189453125
12404,0.8240000001708984,0.0036122798919677734
1424,0.8113199997314453,0.0024242401123046875
5432,0.38376000006103517,0.004297494888305664
12419,0.5395199999511718,0.004820108413696289
6201,0.29299999993896486,0.0043981075286865234
12188,0.528040000012207,0.0030794143676757812
14075,0.6346799998657227,0.0035228729248046875
8166,0.8207599997070312,0.0026934146881103516
1041,0.6730800001953124,0.0030739307403564453
14702,0.6681999997802734,0.0027153491973876953
1329,0.5887199999511719,0.0023736953735351562
7373,0.7999199998291016,0.0024552345275878906
1329,0.5887199999511719,0.0029697418212890625
387,0.6002799999755859,0.002643108367919922
1183,0.6184799999145507,0.0028295516967773438
387,0.5887199999511719,0.0027933120727539062
12419,0.5395199999511718,0.0024099349975585938
5044,0.6499599998535156,0.002375364303588867
7481,0.6582799998535157,0.002644062042236328
6985,0.7641600001464843,0.002621173858642578
14075,0.6346799998657227,0.002875804901123047
1424,0.8200799999023438,0.0027663707733154297
12404,0.8211999997802734,0.0026493072509765625
8647,0.5966000000488281,0.0026397705078125
7155,0.4527999999389648,0.0024077892303466797
8166,0.8277199999267579,0.002644777297973633
6718,0.2792399999633789,0.0025582313537597656
9127,0.6508400000732422,0.0024051666259765625
1818,0.8275600001953126,0.0025484561920166016
4,0.6308000000488281,0.002956390380859375
14121,0.6386399999267578,0.0048160552978515625
1329,0.6002799999755859,0.003826141357421875
8166,0.8277199999267579,0.003455638885498047
13210,0.3629999999023438,0.0038008689880371094
9837,0.6593599997558595,0.0038280487060546875
7028,0.29131999997558594,0.004274845123291016
243,0.7329599997558595,0.004750251770019531
5717,0.6635599998291016,0.005609273910522461
13176,0.5682400000244141,0.010816335678100586
5687,0.7782400000732421,0.004405498504638672
9037,0.8118399997070312,0.008137941360473633
7397,0.27275999986572264,0.00723719596862793
7828,0.620680000036621,0.005299806594848633
12188,0.534400000036621,0.005882740020751953
4962,0.6305599998901367,0.0059015750885009766
1986,0.8134800001464844,0.005263566970825195
5228,0.534400000036621,0.004010200500488281
9805,0.7782400000732421,0.003346681594848633
14010,0.7775599999023437,0.004009723663330078
7739,0.35631999987792967,0.00410008430480957
1835,0.34331999990234374,0.0041692256927490234
9579,0.7720799997802734,0.004529237747192383
5637,0.7782400000732421,0.004221439361572266
10776,0.6363200000732422,0.0044553279876708984
12188,0.534400000036621,0.004763603210449219
10776,0.6492399998779297,0.004932403564453125
15097,0.6408000001708984,0.004716396331787109
2299,0.35487999992675784,0.004607677459716797
475,0.592879999987793,0.004973649978637695
6718,0.293199999987793,0.005520820617675781
5515,0.5236000000976563,0.006163358688354492
11025,0.5927599999145508,0.004776477813720703
2412,0.642959999975586,0.0059163570404052734
4790,0.6707199997802735,0.006779909133911133
8550,0.8093200001953125,0.005021095275878906
3894,0.5887199999511719,0.005237579345703125
5432,0.38376000006103517,0.00521540641784668
5336,0.8170399997558594,0.008445501327514648
14863,0.732519999975586,0.005498170852661133
5253,0.7782400000732421,0.005711555480957031
1424,0.8113199997314453,0.005825996398925781
7373,0.8144399998535157,0.004773616790771484
475,0.583759999987793,0.0038886070251464844
12141,0.528040000012207,0.004423379898071289
8713,0.6449999998291015,0.0055196285247802734
13176,0.5682400000244141,0.005429983139038086
1424,0.8200799999023438,0.004274845123291016
10776,0.6492399998779297,0.005002260208129883
4930,0.7766800000732422,0.0027933120727539062
7155,0.45876000003662104,0.004235029220581055
4067,0.8095999997558594,0.0035812854766845703
7477,0.6693599997802734,0.002949237823486328
7739,0.35631999987792967,0.003283262252807617
3207,0.511679999975586,0.0029304027557373047
1568,0.8144399998535157,0.0033369064331054688
12111,0.7694799999999999,0.002727985382080078
15163,0.6829600001953124,0.0025360584259033203
10776,0.6492399998779297,0.002682209014892578
4854,0.6101199999145508,0.002554178237915039
4,0.6308399999755859,0.0023801326751708984
12009,0.6871599997070312,0.0027692317962646484
4067,0.8095999997558594,0.002470254898071289
7028,0.306240000012207,0.0026531219482421875
6201,0.29299999993896486,0.002611398696899414
15357,0.7742800000488281,0.0025413036346435547
5432,0.4048399999755859,0.0023713111877441406
11025,0.5975599998535156,0.0024139881134033203
12419,0.5395199999511718,0.0026559829711914062
15097,0.6319999999023438,0.0026111602783203125
15357,0.7781200000488282,0.002434253692626953
5253,0.774920000024414,0.0025801658630371094
6683,0.6667199997558594,0.0024237632751464844
3559,0.8292799997802734,0.0023360252380371094
1802,0.5070400000610351,0.0024805068969726562
3207,0.511679999975586,0.0024726390838623047
15163,0.6937199997802734,0.0024750232696533203
14160,0.5015999999389649,0.0026483535766601562
5432,0.4048399999755859,0.002989053726196289
7443,0.6815599997802734,0.0027649402618408203
14121,0.6386399999267578,0.003998756408691406
7739,0.3863599999755859,0.0044443607330322266
5052,0.534400000036621,0.004006862640380859
9578,0.5194800000366211,0.0032291412353515625
11859,0.5943599998413086,0.003811359405517578
6718,0.293199999987793,0.003975868225097656
7155,0.4527999999389648,0.004114866256713867
4406,0.6430400000488281,0.0061876773834228516
9578,0.5100400000976563,0.004908561706542969
14160,0.5015999999389649,0.0065653324127197266
7481,0.6668400000244141,0.0029103755950927734
7828,0.620680000036621,0.002775430679321289
4406,0.6430400000488281,0.0032448768615722656
2412,0.642959999975586,0.003407716751098633
10776,0.6492399998779297,0.0027170181274414062
6201,0.29299999993896486,0.002653360366821289
3894,0.6002799999755859,0.0025184154510498047
8986,0.6551999997314454,0.0027120113372802734
9409,0.6377999999755859,0.003281116485595703
13712,0.8116399998779297,0.003398895263671875
12364,0.6701999998779297,0.0034296512603759766
5714,0.6234800000488281,0.003228902816772461
9037,0.8144399997314453,0.0031855106353759766
1424,0.8113199997314453,0.0041065216064453125
832,0.28987999996337893,0.0042552947998046875
7739,0.35631999987792967,0.004203319549560547
15239,0.8133599999267578,0.0038743019104003906
226,0.6399199998413085,0.003802776336669922
10123,0.8111200001708984,0.003183126449584961
10776,0.6492399998779297,0.0028929710388183594
7155,0.4527999999389648,0.0029594898223876953
14863,0.7326000000732422,0.002412080764770508
14702,0.6681999997802734,0.003115415573120117
4930,0.7766800000732422,0.004266023635864258
9578,0.5100400000976563,0.004302263259887695
475,0.592879999987793,0.004172563552856445
11724,0.6709999998779297,0.004196643829345703
13135,0.6463599998535156,0.003916263580322266
11724,0.6763599999023439,0.004105329513549805
