id,acc_valid,time
6683,0.6667199997558594,0.0280458927154541
4962,0.6305599998901367,0.03013134002685547
432,0.306240000012207,0.029862403869628906
15357,0.7742800000488281,0.01657247543334961
3839,0.5361599999755859,0.013468027114868164
12188,0.528040000012207,0.012178421020507812
1802,0.5014799999389649,0.01780104637145996
2299,0.35972000006103516,0.018361806869506836
1586,0.3086000000366211,0.016238689422607422
4,0.6308399999755859,0.016361236572265625
14160,0.5069600000244141,0.017706871032714844
15163,0.6937199997802734,0.012091398239135742
8954,0.7331999998535156,0.011868000030517578
13712,0.8116399998779297,0.016132354736328125
5714,0.6358400000732423,0.017237424850463867
9578,0.5100400000976563,0.012197494506835938
4,0.6308000000488281,0.0025968551635742188
9409,0.6377999999755859,0.011931896209716797
3606,0.5770000000854492,0.01763153076171875
1329,0.5887199999511719,0.01695537567138672
12009,0.6865599997802734,0.018792152404785156
6985,0.7641600001464843,0.012280464172363281
5432,0.4048399999755859,0.012441158294677734
14863,0.732519999975586,0.016460180282592773
12404,0.8211999997802734,0.011919975280761719
11859,0.5943599998413086,0.012042760848999023
8174,0.6617199997558594,0.012760162353515625
7443,0.6815599997802734,0.01677417755126953
4,0.6308000000488281,0.002553224563598633
9037,0.8118399997070312,0.011483430862426758
7477,0.6663199998779297,0.01657867431640625
6718,0.293199999987793,0.017659664154052734
15239,0.8202800001464844,0.016535043716430664
10123,0.8111200001708984,0.012405157089233398
12009,0.6871599997070312,0.0025780200958251953
243,0.7354400000976562,0.017239093780517578
9037,0.8118399997070312,0.0027709007263183594
8713,0.6449999998291015,0.011600494384765625
2299,0.35972000006103516,0.0025513172149658203
15163,0.6829600001953124,0.002547740936279297
7739,0.3863599999755859,0.01182103157043457
6683,0.6667199997558594,0.004251718521118164
9579,0.7720799997802734,0.02507925033569336
5228,0.534400000036621,0.027591466903686523
3606,0.5675999999389648,0.003323078155517578
10236,0.6283999998291016,0.012336492538452148
8631,0.6502399997314453,0.02833867073059082
13210,0.3991599999511719,0.03189396858215332
5432,0.4048399999755859,0.003525257110595703
3340,0.7000799997314453,0.014615535736083984
